Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,10526.315789473683,catapult,FF,66,latency
Throughput,10526.315789473683,catapult,DSP,1,latency
Throughput,10526.315789473683,catapult,BRAM,0,latency
Throughput,5555.555555555556,catapult,CLB,145,latency
Throughput,5555.555555555556,catapult,LUT,455,latency
Throughput,5555.555555555556,catapult,FF,84,latency
Throughput,5555.555555555556,catapult,DSP,1,latency
Throughput,5555.555555555556,catapult,BRAM,0,latency
Throughput,5376.344086021506,catapult,CLB,33,latency
Throughput,5376.344086021506,catapult,LUT,150,latency
Throughput,5376.344086021506,catapult,FF,30,latency
Throughput,5376.344086021506,catapult,DSP,1,latency
Throughput,5376.344086021506,catapult,BRAM,0,latency
Throughput,5524.861878453038,catapult,CLB,71,latency
Throughput,5524.861878453038,catapult,LUT,213,latency
Throughput,5524.861878453038,catapult,FF,32,latency
Throughput,5524.861878453038,catapult,DSP,1,latency
Throughput,5524.861878453038,catapult,BRAM,0,latency
Throughput,4166.666666666667,catapult,CLB,82,latency
Throughput,4166.666666666667,catapult,LUT,270,latency
Throughput,4166.666666666667,catapult,FF,36,latency
Throughput,4166.666666666667,catapult,DSP,1,latency
Throughput,4166.666666666667,catapult,BRAM,0,latency
Throughput,2325.5813953488373,catapult,CLB,155,latency
Throughput,2325.5813953488373,catapult,LUT,426,latency
Throughput,2325.5813953488373,catapult,FF,56,latency
Throughput,2325.5813953488373,catapult,DSP,1,latency
Throughput,2325.5813953488373,catapult,BRAM,0,latency
Throughput,5376.344086021506,catapult,CLB,33,latency
Throughput,5376.344086021506,catapult,LUT,150,latency
Throughput,5376.344086021506,catapult,FF,30,latency
Throughput,5376.344086021506,catapult,DSP,1,latency
Throughput,5376.344086021506,catapult,BRAM,0,latency
Throughput,5524.861878453038,catapult,CLB,71,latency
Throughput,5524.861878453038,catapult,LUT,213,latency
Throughput,5524.861878453038,catapult,FF,32,latency
Throughput,5524.861878453038,catapult,DSP,1,latency
Throughput,5524.861878453038,catapult,BRAM,0,latency
Throughput,4166.666666666667,catapult,CLB,82,latency
Throughput,4166.666666666667,catapult,LUT,270,latency
Throughput,4166.666666666667,catapult,FF,36,latency
Throughput,4166.666666666667,catapult,DSP,1,latency
Throughput,4166.666666666667,catapult,BRAM,0,latency
Throughput,2325.5813953488373,catapult,CLB,155,latency
Throughput,2325.5813953488373,catapult,LUT,426,latency
Throughput,2325.5813953488373,catapult,FF,56,latency
Throughput,2325.5813953488373,catapult,DSP,1,latency
Throughput,2325.5813953488373,catapult,BRAM,0,latency
Throughput,5780.346820809248,catapult,CLB,35,latency
Throughput,5780.346820809248,catapult,LUT,150,latency
Throughput,5780.346820809248,catapult,FF,30,latency
Throughput,5780.346820809248,catapult,DSP,1,latency
Throughput,5780.346820809248,catapult,BRAM,0,latency
Throughput,5524.861878453038,catapult,CLB,71,latency
Throughput,5524.861878453038,catapult,LUT,213,latency
Throughput,5524.861878453038,catapult,FF,32,latency
Throughput,5524.861878453038,catapult,DSP,1,latency
Throughput,5524.861878453038,catapult,BRAM,0,latency
Throughput,4166.666666666667,catapult,CLB,82,latency
Throughput,4166.666666666667,catapult,LUT,270,latency
Throughput,4166.666666666667,catapult,FF,36,latency
Throughput,4166.666666666667,catapult,DSP,1,latency
Throughput,4166.666666666667,catapult,BRAM,0,latency
Throughput,2325.5813953488373,catapult,CLB,155,latency
Throughput,2325.5813953488373,catapult,LUT,426,latency
Throughput,2325.5813953488373,catapult,FF,56,latency
Throughput,2325.5813953488373,catapult,DSP,1,latency
Throughput,2325.5813953488373,catapult,BRAM,0,latency
Throughput,5376.344086021506,catapult,CLB,33,latency
Throughput,5376.344086021506,catapult,LUT,150,latency
Throughput,5376.344086021506,catapult,FF,30,latency
Throughput,5376.344086021506,catapult,DSP,1,latency
Throughput,5376.344086021506,catapult,BRAM,0,latency
Throughput,5524.861878453038,catapult,CLB,71,latency
Throughput,5524.861878453038,catapult,LUT,213,latency
Throughput,5524.861878453038,catapult,FF,32,latency
Throughput,5524.861878453038,catapult,DSP,1,latency
Throughput,5524.861878453038,catapult,BRAM,0,latency
Throughput,4166.666666666667,catapult,CLB,82,latency
Throughput,4166.666666666667,catapult,LUT,270,latency
Throughput,4166.666666666667,catapult,FF,36,latency
Throughput,4166.666666666667,catapult,DSP,1,latency
Throughput,4166.666666666667,catapult,BRAM,0,latency
Throughput,2325.5813953488373,catapult,CLB,155,latency
Throughput,2325.5813953488373,catapult,LUT,426,latency
Throughput,2325.5813953488373,catapult,FF,56,latency
Throughput,2325.5813953488373,catapult,DSP,1,latency
Throughput,2325.5813953488373,catapult,BRAM,0,latency
Throughput,5376.344086021506,catapult,CLB,33,latency
Throughput,5376.344086021506,catapult,LUT,150,latency
Throughput,5376.344086021506,catapult,FF,30,latency
Throughput,5376.344086021506,catapult,DSP,1,latency
Throughput,5376.344086021506,catapult,BRAM,0,latency
Throughput,5524.861878453038,catapult,CLB,71,latency
Throughput,5524.861878453038,catapult,LUT,213,latency
Throughput,5524.861878453038,catapult,FF,32,latency
Throughput,5524.861878453038,catapult,DSP,1,latency
Throughput,5524.861878453038,catapult,BRAM,0,latency
Throughput,4166.666666666667,catapult,CLB,82,latency
Throughput,4166.666666666667,catapult,LUT,270,latency
Throughput,4166.666666666667,catapult,FF,36,latency
Throughput,4166.666666666667,catapult,DSP,1,latency
Throughput,4166.666666666667,catapult,BRAM,0,latency
Throughput,2325.5813953488373,catapult,CLB,155,latency
Throughput,2325.5813953488373,catapult,LUT,426,latency
Throughput,2325.5813953488373,catapult,FF,56,latency
Throughput,2325.5813953488373,catapult,DSP,1,latency
Throughput,2325.5813953488373,catapult,BRAM,0,latency
Throughput,6896.551724137931,catapult,CLB,31,latency
Throughput,6896.551724137931,catapult,LUT,146,latency
Throughput,6896.551724137931,catapult,FF,28,latency
Throughput,6896.551724137931,catapult,DSP,1,latency
Throughput,6896.551724137931,catapult,BRAM,0,latency
Throughput,6329.113924050634,catapult,CLB,59,latency
Throughput,6329.113924050634,catapult,LUT,242,latency
Throughput,6329.113924050634,catapult,FF,30,latency
Throughput,6329.113924050634,catapult,DSP,1,latency
Throughput,6329.113924050634,catapult,BRAM,0,latency
Throughput,6060.606060606061,catapult,CLB,81,latency
Throughput,6060.606060606061,catapult,LUT,321,latency
Throughput,6060.606060606061,catapult,FF,34,latency
Throughput,6060.606060606061,catapult,DSP,1,latency
Throughput,6060.606060606061,catapult,BRAM,0,latency
Throughput,4807.692307692308,catapult,CLB,158,latency
Throughput,4807.692307692308,catapult,LUT,471,latency
Throughput,4807.692307692308,catapult,FF,57,latency
Throughput,4807.692307692308,catapult,DSP,1,latency
Throughput,4807.692307692308,catapult,BRAM,0,latency
Throughput,6896.551724137931,catapult,CLB,31,latency
Throughput,6896.551724137931,catapult,LUT,146,latency
Throughput,6896.551724137931,catapult,FF,28,latency
Throughput,6896.551724137931,catapult,DSP,1,latency
Throughput,6896.551724137931,catapult,BRAM,0,latency
Throughput,6329.113924050634,catapult,CLB,59,latency
Throughput,6329.113924050634,catapult,LUT,242,latency
Throughput,6329.113924050634,catapult,FF,30,latency
Throughput,6329.113924050634,catapult,DSP,1,latency
Throughput,6329.113924050634,catapult,BRAM,0,latency
Throughput,6060.606060606061,catapult,CLB,81,latency
Throughput,6060.606060606061,catapult,LUT,321,latency
Throughput,6060.606060606061,catapult,FF,34,latency
Throughput,6060.606060606061,catapult,DSP,1,latency
Throughput,6060.606060606061,catapult,BRAM,0,latency
Throughput,4807.692307692308,catapult,CLB,158,latency
Throughput,4807.692307692308,catapult,LUT,471,latency
Throughput,4807.692307692308,catapult,FF,57,latency
Throughput,4807.692307692308,catapult,DSP,1,latency
Throughput,4807.692307692308,catapult,BRAM,0,latency
Throughput,6896.551724137931,catapult,CLB,31,latency
Throughput,6896.551724137931,catapult,LUT,146,latency
Throughput,6896.551724137931,catapult,FF,28,latency
Throughput,6896.551724137931,catapult,DSP,1,latency
Throughput,6896.551724137931,catapult,BRAM,0,latency
Throughput,6329.113924050634,catapult,CLB,59,latency
Throughput,6329.113924050634,catapult,LUT,242,latency
Throughput,6329.113924050634,catapult,FF,30,latency
Throughput,6329.113924050634,catapult,DSP,1,latency
Throughput,6329.113924050634,catapult,BRAM,0,latency
Throughput,6060.606060606061,catapult,CLB,81,latency
Throughput,6060.606060606061,catapult,LUT,321,latency
Throughput,6060.606060606061,catapult,FF,34,latency
Throughput,6060.606060606061,catapult,DSP,1,latency
Throughput,6060.606060606061,catapult,BRAM,0,latency
Throughput,4807.692307692308,catapult,CLB,158,latency
Throughput,4807.692307692308,catapult,LUT,471,latency
Throughput,4807.692307692308,catapult,FF,57,latency
Throughput,4807.692307692308,catapult,DSP,1,latency
Throughput,4807.692307692308,catapult,BRAM,0,latency
Throughput,6896.551724137931,catapult,CLB,31,latency
Throughput,6896.551724137931,catapult,LUT,146,latency
Throughput,6896.551724137931,catapult,FF,28,latency
Throughput,6896.551724137931,catapult,DSP,1,latency
Throughput,6896.551724137931,catapult,BRAM,0,latency
Throughput,6329.113924050634,catapult,CLB,59,latency
Throughput,6329.113924050634,catapult,LUT,242,latency
Throughput,6329.113924050634,catapult,FF,30,latency
Throughput,6329.113924050634,catapult,DSP,1,latency
Throughput,6329.113924050634,catapult,BRAM,0,latency
Throughput,4807.692307692308,catapult,CLB,158,latency
Throughput,4807.692307692308,catapult,LUT,471,latency
Throughput,4807.692307692308,catapult,FF,57,latency
Throughput,4807.692307692308,catapult,DSP,1,latency
Throughput,4807.692307692308,catapult,BRAM,0,latency
Throughput,6329.113924050634,catapult,CLB,59,latency
Throughput,6329.113924050634,catapult,LUT,242,latency
Throughput,6329.113924050634,catapult,FF,30,latency
Throughput,6329.113924050634,catapult,DSP,1,latency
Throughput,6329.113924050634,catapult,BRAM,0,latency
Throughput,6060.606060606061,catapult,CLB,81,latency
Throughput,6060.606060606061,catapult,LUT,321,latency
Throughput,6060.606060606061,catapult,FF,34,latency
Throughput,6060.606060606061,catapult,DSP,1,latency
Throughput,6060.606060606061,catapult,BRAM,0,latency
Throughput,4807.692307692308,catapult,CLB,158,latency
Throughput,4807.692307692308,catapult,LUT,471,latency
Throughput,4807.692307692308,catapult,FF,57,latency
Throughput,4807.692307692308,catapult,DSP,1,latency
Throughput,4807.692307692308,catapult,BRAM,0,latency
Throughput,6493.506493506494,catapult,CLB,32,latency
Throughput,6493.506493506494,catapult,LUT,145,latency
Throughput,6493.506493506494,catapult,FF,56,latency
Throughput,6493.506493506494,catapult,DSP,1,latency
Throughput,6493.506493506494,catapult,BRAM,0,latency
Throughput,6711.4093959731545,catapult,CLB,46,latency
Throughput,6711.4093959731545,catapult,LUT,181,latency
Throughput,6711.4093959731545,catapult,FF,58,latency
Throughput,6711.4093959731545,catapult,DSP,1,latency
Throughput,6711.4093959731545,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,113,latency
Throughput,9090.90909090909,catapult,LUT,250,latency
Throughput,9090.90909090909,catapult,FF,62,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,4830.917874396136,catapult,CLB,148,latency
Throughput,4830.917874396136,catapult,LUT,467,latency
Throughput,4830.917874396136,catapult,FF,80,latency
Throughput,4830.917874396136,catapult,DSP,1,latency
Throughput,4830.917874396136,catapult,BRAM,0,latency
Throughput,6711.4093959731545,catapult,CLB,46,latency
Throughput,6711.4093959731545,catapult,LUT,181,latency
Throughput,6711.4093959731545,catapult,FF,58,latency
Throughput,6711.4093959731545,catapult,DSP,1,latency
Throughput,6711.4093959731545,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,113,latency
Throughput,9090.90909090909,catapult,LUT,250,latency
Throughput,9090.90909090909,catapult,FF,62,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,4830.917874396136,catapult,CLB,148,latency
Throughput,4830.917874396136,catapult,LUT,467,latency
Throughput,4830.917874396136,catapult,FF,80,latency
Throughput,4830.917874396136,catapult,DSP,1,latency
Throughput,4830.917874396136,catapult,BRAM,0,latency
Throughput,6493.506493506494,catapult,CLB,32,latency
Throughput,6493.506493506494,catapult,LUT,145,latency
Throughput,6493.506493506494,catapult,FF,56,latency
Throughput,6493.506493506494,catapult,DSP,1,latency
Throughput,6493.506493506494,catapult,BRAM,0,latency
Throughput,6711.4093959731545,catapult,CLB,46,latency
Throughput,6711.4093959731545,catapult,LUT,181,latency
Throughput,6711.4093959731545,catapult,FF,58,latency
Throughput,6711.4093959731545,catapult,DSP,1,latency
Throughput,6711.4093959731545,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,113,latency
Throughput,9090.90909090909,catapult,LUT,250,latency
Throughput,9090.90909090909,catapult,FF,62,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,4830.917874396136,catapult,CLB,148,latency
Throughput,4830.917874396136,catapult,LUT,467,latency
Throughput,4830.917874396136,catapult,FF,80,latency
Throughput,4830.917874396136,catapult,DSP,1,latency
Throughput,4830.917874396136,catapult,BRAM,0,latency
Throughput,6493.506493506494,catapult,CLB,32,latency
Throughput,6493.506493506494,catapult,LUT,145,latency
Throughput,6493.506493506494,catapult,FF,56,latency
Throughput,6493.506493506494,catapult,DSP,1,latency
Throughput,6493.506493506494,catapult,BRAM,0,latency
Throughput,6711.4093959731545,catapult,CLB,46,latency
Throughput,6711.4093959731545,catapult,LUT,181,latency
Throughput,6711.4093959731545,catapult,FF,58,latency
Throughput,6711.4093959731545,catapult,DSP,1,latency
Throughput,6711.4093959731545,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,113,latency
Throughput,9090.90909090909,catapult,LUT,250,latency
Throughput,9090.90909090909,catapult,FF,62,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,4830.917874396136,catapult,CLB,148,latency
Throughput,4830.917874396136,catapult,LUT,467,latency
Throughput,4830.917874396136,catapult,FF,80,latency
Throughput,4830.917874396136,catapult,DSP,1,latency
Throughput,4830.917874396136,catapult,BRAM,0,latency
Throughput,6493.506493506494,catapult,CLB,32,latency
Throughput,6493.506493506494,catapult,LUT,145,latency
Throughput,6493.506493506494,catapult,FF,56,latency
Throughput,6493.506493506494,catapult,DSP,1,latency
Throughput,6493.506493506494,catapult,BRAM,0,latency
Throughput,6711.4093959731545,catapult,CLB,46,latency
Throughput,6711.4093959731545,catapult,LUT,181,latency
Throughput,6711.4093959731545,catapult,FF,58,latency
Throughput,6711.4093959731545,catapult,DSP,1,latency
Throughput,6711.4093959731545,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,113,latency
Throughput,9090.90909090909,catapult,LUT,250,latency
Throughput,9090.90909090909,catapult,FF,62,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,4830.917874396136,catapult,CLB,148,latency
Throughput,4830.917874396136,catapult,LUT,467,latency
Throughput,4830.917874396136,catapult,FF,80,latency
Throughput,4830.917874396136,catapult,DSP,1,latency
Throughput,4830.917874396136,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,39,latency
Throughput,9090.90909090909,catapult,LUT,184,latency
Throughput,9090.90909090909,catapult,FF,70,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,8196.72131147541,catapult,CLB,47,latency
Throughput,8196.72131147541,catapult,LUT,222,latency
Throughput,8196.72131147541,catapult,FF,72,latency
Throughput,8196.72131147541,catapult,DSP,1,latency
Throughput,8196.72131147541,catapult,BRAM,0,latency
Throughput,9433.962264150943,catapult,CLB,92,latency
Throughput,9433.962264150943,catapult,LUT,280,latency
Throughput,9433.962264150943,catapult,FF,76,latency
Throughput,9433.962264150943,catapult,DSP,1,latency
Throughput,9433.962264150943,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,135,latency
Throughput,6993.006993006993,catapult,LUT,457,latency
Throughput,6993.006993006993,catapult,FF,100,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,39,latency
Throughput,9090.90909090909,catapult,LUT,184,latency
Throughput,9090.90909090909,catapult,FF,70,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,8196.72131147541,catapult,CLB,47,latency
Throughput,8196.72131147541,catapult,LUT,222,latency
Throughput,8196.72131147541,catapult,FF,72,latency
Throughput,8196.72131147541,catapult,DSP,1,latency
Throughput,8196.72131147541,catapult,BRAM,0,latency
Throughput,9433.962264150943,catapult,CLB,92,latency
Throughput,9433.962264150943,catapult,LUT,280,latency
Throughput,9433.962264150943,catapult,FF,76,latency
Throughput,9433.962264150943,catapult,DSP,1,latency
Throughput,9433.962264150943,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,135,latency
Throughput,6993.006993006993,catapult,LUT,457,latency
Throughput,6993.006993006993,catapult,FF,100,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,39,latency
Throughput,9090.90909090909,catapult,LUT,184,latency
Throughput,9090.90909090909,catapult,FF,70,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,8196.72131147541,catapult,CLB,47,latency
Throughput,8196.72131147541,catapult,LUT,222,latency
Throughput,8196.72131147541,catapult,FF,72,latency
Throughput,8196.72131147541,catapult,DSP,1,latency
Throughput,8196.72131147541,catapult,BRAM,0,latency
Throughput,9433.962264150943,catapult,CLB,92,latency
Throughput,9433.962264150943,catapult,LUT,280,latency
Throughput,9433.962264150943,catapult,FF,76,latency
Throughput,9433.962264150943,catapult,DSP,1,latency
Throughput,9433.962264150943,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,135,latency
Throughput,6993.006993006993,catapult,LUT,457,latency
Throughput,6993.006993006993,catapult,FF,100,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,39,latency
Throughput,9090.90909090909,catapult,LUT,184,latency
Throughput,9090.90909090909,catapult,FF,70,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,8196.72131147541,catapult,CLB,47,latency
Throughput,8196.72131147541,catapult,LUT,222,latency
Throughput,8196.72131147541,catapult,FF,72,latency
Throughput,8196.72131147541,catapult,DSP,1,latency
Throughput,8196.72131147541,catapult,BRAM,0,latency
Throughput,6993.006993006993,catapult,CLB,135,latency
Throughput,6993.006993006993,catapult,LUT,457,latency
Throughput,6993.006993006993,catapult,FF,100,latency
Throughput,6993.006993006993,catapult,DSP,1,latency
Throughput,6993.006993006993,catapult,BRAM,0,latency
Throughput,9090.90909090909,catapult,CLB,39,latency
Throughput,9090.90909090909,catapult,LUT,184,latency
Throughput,9090.90909090909,catapult,FF,70,latency
Throughput,9090.90909090909,catapult,DSP,1,latency
Throughput,9090.90909090909,catapult,BRAM,0,latency
Throughput,8196.72131147541,catapult,CLB,47,latency
Throughput,8196.72131147541,catapult,LUT,222,latency
Throughput,8196.72131147541,catapult,FF,72,latency
Throughput,8196.72131147541,catapult,DSP,1,latency
Throughput,8196.72131147541,catapult,BRAM,0,latency
Throughput,9433.962264150943,catapult,CLB,92,latency
Throughput,9433.962264150943,catapult,LUT,280,latency
Throughput,9433.962264150943,catapult,FF,76,latency
Throughput,9433.962264150943,catapult,DSP,1,latency
Throughput,9433.962264150943,catapult,BRAM,0,latency
Throughput,5434.782608695652,catapult,CLB,37,latency
Throughput,5434.782608695652,catapult,LUT,181,latency
Throughput,5434.782608695652,catapult,FF,22,latency
Throughput,5434.782608695652,catapult,DSP,1,latency
Throughput,5434.782608695652,catapult,BRAM,0,latency
Throughput,14705.882352941177,catapult,CLB,57,latency
Throughput,14705.882352941177,catapult,LUT,236,latency
Throughput,14705.882352941177,catapult,FF,24,latency
Throughput,14705.882352941177,catapult,DSP,1,latency
Throughput,14705.882352941177,catapult,BRAM,0,latency
Throughput,10000.0,catapult,CLB,159,latency
Throughput,10000.0,catapult,LUT,531,latency
Throughput,10000.0,catapult,FF,30,latency
Throughput,10000.0,catapult,DSP,1,latency
Throughput,10000.0,catapult,BRAM,0,latency
Throughput,8928.57142857143,catapult,CLB,154,latency
Throughput,8928.57142857143,catapult,LUT,557,latency
Throughput,8928.57142857143,catapult,FF,46,latency
Throughput,8928.57142857143,catapult,DSP,1,latency
Throughput,8928.57142857143,catapult,BRAM,0,latency
Throughput,5434.782608695652,catapult,CLB,37,latency
Throughput,5434.782608695652,catapult,LUT,181,latency
Throughput,5434.782608695652,catapult,FF,22,latency
Throughput,5434.782608695652,catapult,DSP,1,latency
Throughput,5434.782608695652,catapult,BRAM,0,latency
Throughput,14705.882352941177,catapult,CLB,57,latency
Throughput,14705.882352941177,catapult,LUT,236,latency
Throughput,14705.882352941177,catapult,FF,24,latency
Throughput,14705.882352941177,catapult,DSP,1,latency
Throughput,14705.882352941177,catapult,BRAM,0,latency
Throughput,10000.0,catapult,CLB,159,latency
Throughput,10000.0,catapult,LUT,531,latency
Throughput,10000.0,catapult,FF,30,latency
Throughput,10000.0,catapult,DSP,1,latency
Throughput,10000.0,catapult,BRAM,0,latency
Throughput,8928.57142857143,catapult,CLB,154,latency
Throughput,8928.57142857143,catapult,LUT,557,latency
Throughput,8928.57142857143,catapult,FF,46,latency
Throughput,8928.57142857143,catapult,DSP,1,latency
Throughput,8928.57142857143,catapult,BRAM,0,latency
Throughput,5434.782608695652,catapult,CLB,37,latency
Throughput,5434.782608695652,catapult,LUT,181,latency
Throughput,5434.782608695652,catapult,FF,22,latency
Throughput,5434.782608695652,catapult,DSP,1,latency
Throughput,5434.782608695652,catapult,BRAM,0,latency
Throughput,14705.882352941177,catapult,CLB,57,latency
Throughput,14705.882352941177,catapult,LUT,236,latency
Throughput,14705.882352941177,catapult,FF,24,latency
Throughput,14705.882352941177,catapult,DSP,1,latency
Throughput,14705.882352941177,catapult,BRAM,0,latency
Throughput,10000.0,catapult,CLB,159,latency
Throughput,10000.0,catapult,LUT,531,latency
Throughput,10000.0,catapult,FF,30,latency
Throughput,10000.0,catapult,DSP,1,latency
Throughput,10000.0,catapult,BRAM,0,latency
Throughput,8928.57142857143,catapult,CLB,154,latency
Throughput,8928.57142857143,catapult,LUT,557,latency
Throughput,8928.57142857143,catapult,FF,46,latency
Throughput,8928.57142857143,catapult,DSP,1,latency
Throughput,8928.57142857143,catapult,BRAM,0,latency
Throughput,5434.782608695652,catapult,CLB,37,latency
Throughput,5434.782608695652,catapult,LUT,181,latency
Throughput,5434.782608695652,catapult,FF,22,latency
Throughput,5434.782608695652,catapult,DSP,1,latency
Throughput,5434.782608695652,catapult,BRAM,0,latency
Throughput,14705.882352941177,catapult,CLB,57,latency
Throughput,14705.882352941177,catapult,LUT,236,latency
Throughput,14705.882352941177,catapult,FF,24,latency
Throughput,14705.882352941177,catapult,DSP,1,latency
Throughput,14705.882352941177,catapult,BRAM,0,latency
Throughput,10000.0,catapult,CLB,159,latency
Throughput,10000.0,catapult,LUT,531,latency
Throughput,10000.0,catapult,FF,30,latency
Throughput,10000.0,catapult,DSP,1,latency
Throughput,10000.0,catapult,BRAM,0,latency
Throughput,8928.57142857143,catapult,CLB,154,latency
Throughput,8928.57142857143,catapult,LUT,557,latency
Throughput,8928.57142857143,catapult,FF,46,latency
Throughput,8928.57142857143,catapult,DSP,1,latency
Throughput,8928.57142857143,catapult,BRAM,0,latency
Throughput,5434.782608695652,catapult,CLB,37,latency
Throughput,5434.782608695652,catapult,LUT,181,latency
Throughput,5434.782608695652,catapult,FF,22,latency
Throughput,5434.782608695652,catapult,DSP,1,latency
Throughput,5434.782608695652,catapult,BRAM,0,latency
Throughput,14705.882352941177,catapult,CLB,57,latency
Throughput,14705.882352941177,catapult,LUT,236,latency
Throughput,14705.882352941177,catapult,FF,24,latency
Throughput,14705.882352941177,catapult,DSP,1,latency
Throughput,14705.882352941177,catapult,BRAM,0,latency
Throughput,10000.0,catapult,CLB,159,latency
Throughput,10000.0,catapult,LUT,531,latency
Throughput,10000.0,catapult,FF,30,latency
Throughput,10000.0,catapult,DSP,1,latency
Throughput,10000.0,catapult,BRAM,0,latency
Throughput,8928.57142857143,catapult,CLB,154,latency
Throughput,8928.57142857143,catapult,LUT,557,latency
Throughput,8928.57142857143,catapult,FF,46,latency
Throughput,8928.57142857143,catapult,DSP,1,latency
Throughput,8928.57142857143,catapult,BRAM,0,latency
Throughput,3937.0078740157483,catapult,CLB,33,latency
Throughput,3937.0078740157483,catapult,LUT,157,latency
Throughput,3937.0078740157483,catapult,FF,67,latency
Throughput,3937.0078740157483,catapult,DSP,1,latency
Throughput,3937.0078740157483,catapult,BRAM,0,latency
Throughput,4310.3448275862065,catapult,CLB,61,latency
Throughput,4310.3448275862065,catapult,LUT,185,latency
Throughput,4310.3448275862065,catapult,FF,69,latency
Throughput,4310.3448275862065,catapult,DSP,1,latency
Throughput,4310.3448275862065,catapult,BRAM,0,latency
Throughput,3831.417624521073,catapult,CLB,85,latency
Throughput,3831.417624521073,catapult,LUT,274,latency
Throughput,3831.417624521073,catapult,FF,73,latency
Throughput,3831.417624521073,catapult,DSP,1,latency
Throughput,3831.417624521073,catapult,BRAM,0,latency
Throughput,3533.5689045936397,catapult,CLB,148,latency
Throughput,3533.5689045936397,catapult,LUT,485,latency
Throughput,3533.5689045936397,catapult,FF,91,latency
Throughput,3533.5689045936397,catapult,DSP,1,latency
Throughput,3533.5689045936397,catapult,BRAM,0,latency
Throughput,3937.0078740157483,catapult,CLB,33,latency
Throughput,3937.0078740157483,catapult,LUT,157,latency
Throughput,3937.0078740157483,catapult,FF,67,latency
Throughput,3937.0078740157483,catapult,DSP,1,latency
Throughput,3937.0078740157483,catapult,BRAM,0,latency
Throughput,4310.3448275862065,catapult,CLB,61,latency
Throughput,4310.3448275862065,catapult,LUT,185,latency
Throughput,4310.3448275862065,catapult,FF,69,latency
Throughput,4310.3448275862065,catapult,DSP,1,latency
Throughput,4310.3448275862065,catapult,BRAM,0,latency
Throughput,3831.417624521073,catapult,CLB,85,latency
Throughput,3831.417624521073,catapult,LUT,274,latency
Throughput,3831.417624521073,catapult,FF,73,latency
Throughput,3831.417624521073,catapult,DSP,1,latency
Throughput,3831.417624521073,catapult,BRAM,0,latency
Throughput,3533.5689045936397,catapult,CLB,148,latency
Throughput,3533.5689045936397,catapult,LUT,485,latency
Throughput,3533.5689045936397,catapult,FF,91,latency
Throughput,3533.5689045936397,catapult,DSP,1,latency
Throughput,3533.5689045936397,catapult,BRAM,0,latency
Throughput,3937.0078740157483,catapult,CLB,33,latency
Throughput,3937.0078740157483,catapult,LUT,157,latency
Throughput,3937.0078740157483,catapult,FF,67,latency
Throughput,3937.0078740157483,catapult,DSP,1,latency
Throughput,3937.0078740157483,catapult,BRAM,0,latency
Throughput,4310.3448275862065,catapult,CLB,61,latency
Throughput,4310.3448275862065,catapult,LUT,185,latency
Throughput,4310.3448275862065,catapult,FF,69,latency
Throughput,4310.3448275862065,catapult,DSP,1,latency
Throughput,4310.3448275862065,catapult,BRAM,0,latency
Throughput,3831.417624521073,catapult,CLB,85,latency
Throughput,3831.417624521073,catapult,LUT,274,latency
Throughput,3831.417624521073,catapult,FF,73,latency
